name_part1,material,name_part2,name_fluid1,technique,direction,material_group,name_mold_mat,name_disp_1,wf_disp_1,name_bind1,wf_bind_1,temp_cold,cooling_rate,time_sub,time_sinter_1,temp_sinter_1,vf_total,porosity
HAP,BT/HAP,BT,water,,,Ceramic,PDMS,HydroDisper A160,0.01,PVA,,,0.0,36.0,3.0,1373.0,0.4,0.38
LSM,LSM/YSZ,YSZ,water,,,Ceramic,,Darvan CN,0.02,PEG,0.01,,10.0,12.0,1.0,873.0,0.17,0.65
LSM,LSM/YSZ,YSZ,water,,,Ceramic,,Darvan CN,0.02,PEG,0.01,,5.0,12.0,1.0,873.0,0.17,0.57
LSM,LSM/YSZ,YSZ,water,,,Ceramic,,Darvan CN,0.02,PEG,0.01,,21.0,12.0,1.0,873.0,0.17,0.57
HAP,BT/HAP,BT,water,,,Ceramic,PDMS,HydroDisper A160,0.01,PVA,0.01,173.0,20.0,24.0,3.0,873.0,0.2,0.4
LSM,LSM/YSZ,YSZ,water,,,Ceramic,,Darvan CN,0.02,PEG,0.01,,38.0,12.0,1.0,873.0,0.17,0.57
HAP,BT/HAP,BT,water,,,Ceramic,PDMS,HydroDisper A160,0.01,,,,0.0,36.0,3.0,1373.0,0.1,0.68
Al2O3,Al2O3/SiO2,SiO2,water,,,Ceramic,polyethylene,Darvan C,0.012,PVA,0.015,,0.0,,2.0,1773.0,0.0277,0.626
Al2O3,Al2O3/ZrO2,ZrO2,water,,,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,24.0,,773.0,0.2041,0.67
Al2O3,Al2O3/SiO2,SiO2,water,,,Ceramic,polyethylene,Darvan C,0.012,PVA,0.015,,0.0,,2.0,1773.0,0.0277,0.669
Al2O3,Al2O3/SiO2,SiO2,water,,,Ceramic,polyethylene,Darvan C,0.012,PVA,0.015,,0.0,,2.0,1773.0,0.0277,0.687
Al2O3,Al2O3/ZrO2,YSZ,water,,,Ceramic,Teflon,,,sodium polymethacrylate,0.005,253.0,0.0,48.0,30.0,773.0,0.3,0.62
HAP,BT/HAP,BT,water,,,Ceramic,PDMS,HydroDisper A160,0.01,,,,0.0,36.0,3.0,1373.0,0.2,0.59
Al2O3,Al2O3/SiO2,SiO2,water,,,Ceramic,polyethylene,Darvan C,0.012,PVA,0.015,,0.0,,2.0,1773.0,0.0277,0.647
ZrB2,ZrB2-SiC,SiC,camphene,,,Ceramic,,Duramax,0.02,,,233.0,0.0,0.0,1.0,873.0,0.48,0.34
HAP,BT/HAP,BT,water,,,Ceramic,PDMS,HydroDisper A160,0.01,,,,0.0,36.0,3.0,1373.0,0.3,0.5
HAP,BaTiO3/HAP,BaTiO3,water,,,Ceramic,PDMS,HydroDisper A160,0.01,PVA,0.01,,5.0,24.0,,873.0,0.3,0.5
Al2O3,Al2O3/ZrO2,YSZ,water,,,Ceramic,Teflon,,,sodium polymethacrylate,0.005,253.0,0.0,48.0,30.0,773.0,0.3,0.53
HAP,HAP/TCP,,camphene,,,Ceramic,"metal, NOI",Texaphor 963,0.06,,,,0.0,20.0,1.0,1493.0,0.3,0.31
Al2O3,Al2O3/SiO2,SiO2,water,,,Ceramic,polyethylene,Darvan C,0.012,PVA,0.015,,0.0,,2.0,1823.0,0.0277,0.548
Al2O3,Al2O3/ZrO2,ZrO2,water,,,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,24.0,,773.0,0.278,0.5
HAP,HAP/SiO2,SiO2,water,,,Ceramic,PTFE,Dolapix CE 64,0.04,PVA,0.04,,4.0,,24.0,873.0,0.15,0.3925
HAP,HAP/Gelatin,,water,,,Ceramic/Polymer,,Darvan C,0.01,PVA,0.01,263.0,0.0,,2.0,1773.0,0.38,0.18
HAP,BT/HAP,BT,water,,,Ceramic,PDMS,HydroDisper A160,0.01,,,,0.0,36.0,3.0,1373.0,0.4,0.42
Al2O3,Al2O3/SiO2,SiO2,water,,,Ceramic,polyethylene,Darvan C,0.012,PVA,0.015,,0.0,,2.0,1823.0,0.0277,0.46
Al2O3,Al2O3/ZrO2,YSZ,water,,,Ceramic,Teflon,,,sodium polymethacrylate,0.005,253.0,0.0,48.0,30.0,773.0,0.3,0.52
HAP,BaTiO3/HAP,BaTiO3,water,,,Ceramic,PDMS,HydroDisper A160,0.01,PVA,0.01,,5.0,24.0,,873.0,0.4,0.4
Al2O3,Al2O3/ZrO2,YSZ,water,,,Ceramic,Teflon,,,sodium polymethacrylate,0.005,253.0,0.0,48.0,30.0,773.0,0.3,0.55
Al2O3,Al2O3/ZrO2,YSZ,water,,,Ceramic,Teflon,,,sodium polymethacrylate,0.005,253.0,0.0,48.0,30.0,773.0,0.3,0.5
Al2O3,Al2O3/ZrO2,YSZ,water,,,Ceramic,Teflon,,,sodium polymethacrylate,0.005,253.0,0.0,48.0,30.0,773.0,0.3,0.4
HAP,HAP/SiO2,SiO2,water,,,Ceramic,PTFE,Dolapix CE 64,0.04,PVA,0.04,,1.0,,24.0,873.0,0.15,0.4095
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,,773.0,0.36,0.248
HAP,HAP/Collagen,collagen,water,,,Ceramic/Polymer,polystyrene,,,,,,0.0,0.0,0.5,873.0,0.04,0.95
SiO2,Kaolinite/SiO2,,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,,,0.1628,0.82
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,,,0.1628,0.82
SiO2,Kaolinite/SiO2,,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,673.0,0.1628,0.79
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,,1523.0,0.12,0.86
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,,,0.1628,0.82
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,,,0.1628,0.82
SiO2,Kaolinite/SiO2,,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,473.0,0.1628,0.79
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,,1523.0,0.18,0.8
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,,,0.1628,0.82
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,,1523.0,0.24,0.75
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,573.0,0.1628,0.78
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,573.0,0.1628,0.785
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,573.0,0.1628,0.82
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.2,0.42
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.2,0.409
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.2,0.38
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.25,0.331
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.25,0.33
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.25,0.28
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.2,0.384
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.25,0.294
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.25,0.316
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.25,0.33
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.25,0.29
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.25,0.288
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.15,0.481
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.2,0.48
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.2,0.422
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.2,0.43
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.2,0.389
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.15,0.508
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.15,0.51
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.15,0.5
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.15,0.49
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.15,0.494
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.15,0.51
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.15,0.48
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.1,0.58
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.1,0.58
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.1,0.58
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1773.0,0.1,0.578
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,573.0,0.1628,0.79
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,673.0,0.1628,0.74
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,673.0,0.1628,0.71
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,673.0,0.1628,0.64
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,2.0,673.0,0.24,0.63
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,12.0,1523.0,0.24,0.57
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,silicone,,,,,238.0,2.0,0.0,2.0,673.0,0.1628,0.7
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,24.0,1523.0,0.24,0.575
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,2.0,673.0,0.18,0.66
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,12.0,1523.0,0.18,0.63
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,72.0,1523.0,0.24,0.55
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,24.0,1523.0,0.18,0.625
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,72.0,1523.0,0.18,0.6
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,2.0,673.0,0.12,0.68
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,12.0,1523.0,0.12,0.6
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,24.0,1523.0,0.12,0.55
SiO2,Kaolinite/SiO2,kaolinite,water,,,Ceramic,rubber,,,,,238.0,0.0,,72.0,1523.0,0.12,0.525
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.1,0.635
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.1,0.611
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.1,0.64
Al2O3,Al2O3/ZrO2,ZrO2,TBA,,,Ceramic,epoxy,citric acid,0.01,PVB,,77.0,0.0,,,1673.0,0.1,0.61
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.08
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,773.0,0.55,0.09
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.095
NiO,Ni-YSZ,YSZ,water,,,Metal/Ceramic,,Darvan CN,,Duramax HA-12,,213.0,0.0,12.0,1.0,573.0,0.25,0.3757
NiO,Ni-YSZ,YSZ,water,,,Metal/Ceramic,,Darvan CN,,Duramax HA-12,,213.0,0.0,12.0,1.0,573.0,0.2,0.4901
NiO,Ni-YSZ,YSZ,water,,,Metal/Ceramic,,Darvan CN,,Duramax HA-12,,213.0,0.0,12.0,1.0,573.0,0.15,0.6088
chitosan,TCP/Chitosan,TCP,water,,,Ceramic/Polymer,"plastic, noi",acetic acid,,,,253.0,0.0,6.0,,,0.1468,0.7
stainless steel,YSZ,,water,,,Ceramic,,CMC,,Fluka,,233.0,0.0,0.0,2.0,1773.0,0.56,0.21
stainless steel,YSZ,,water,,,Ceramic,,CMC,,Fluka,,233.0,0.0,0.0,2.0,1773.0,0.56,0.21
stainless steel,YSZ,,water,,,Ceramic,,CMC,,Fluka,,233.0,0.0,0.0,2.0,1773.0,0.56,0.21
stainless steel,YSZ,,water,,,Ceramic,,CMC,,Fluka,,233.0,0.0,0.0,2.0,1773.0,0.36,0.38
stainless steel,YSZ,,water,,,Ceramic,,CMC,,Fluka,,233.0,0.0,0.0,2.0,1773.0,0.36,0.38
stainless steel,YSZ,,water,,,Ceramic,,CMC,,Fluka,,233.0,0.0,0.0,2.0,1773.0,0.36,0.38
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,1.0,72.0,0.5,2323.0,0.4,0.32
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,1.0,72.0,0.5,2323.0,0.4,0.32
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,5.0,72.0,0.5,2323.0,0.4,0.32
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,5.0,72.0,0.5,2323.0,0.4,0.32
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,10.0,72.0,0.5,2323.0,0.4,0.32
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,10.0,72.0,1.0,373.0,0.4,0.32
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,1.0,72.0,0.5,893.0,0.3,0.52
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,1.0,72.0,0.5,2323.0,0.3,0.52
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,5.0,72.0,0.5,2323.0,0.3,0.52
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,5.0,72.0,0.5,2323.0,0.3,0.52
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,10.0,72.0,0.5,2323.0,0.3,0.52
Al2O3,Al2O3,,water,,,Ceramic,PTFE,,,,,193.0,10.0,72.0,0.5,2323.0,0.3,0.52
LSM,LSM/YSZ,YSZ,water,,,Ceramic,acrylic,Darvan CN,0.02,PEG,0.01,,0.0,0.0,,,0.17,0.61
YSZ,Al2O3/ZrO2,Al2O3,water,,,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,24.0,,773.0,0.16,0.68
Al2O3,Al2O3/Mullite,Mullite,water,,,Ceramic,aluminum,polyacrylic acid,0.056,,,,0.0,48.0,2.0,873.0,0.43,0.725
Al2O3,Al2O3/Mullite,Mullite,water,,,Ceramic,aluminum,polyacrylic acid,0.056,,,,0.0,48.0,2.0,873.0,0.47,0.73
Al2O3,Al2O3/Mullite,Mullite,water,,,Ceramic,aluminum,polyacrylic acid,0.056,,,,0.0,48.0,2.0,873.0,0.5,0.74
Al2O3,Al2O3/Mullite,Mullite,water,,,Ceramic,aluminum,polyacrylic acid,0.056,,,,0.0,48.0,2.0,873.0,0.6,0.74
Al2O3,Al2O3/Mullite,Mullite,water,,,Ceramic,aluminum,polyacrylic acid,0.056,,,,0.0,48.0,2.0,873.0,0.55,0.75
Al2O3,Al2O3/Mullite,Mullite,water,,,Ceramic,aluminum,polyacrylic acid,0.056,,,,0.0,48.0,2.0,873.0,0.63,0.82
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.04
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.05
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,3.0,1173.0,0.357,0.054
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.055
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.055
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.06
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,3.0,1173.0,0.357,0.065
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,773.0,0.55,0.07
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.07
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,773.0,0.55,0.075
Al2O3,Al2O3/SiC,SiC,water,,,Ceramic,epoxy,,,,,77.0,0.0,0.0,1.0,873.0,0.55,0.075
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.345,0.077
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.345,0.087
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.336,0.094
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.345,0.098
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1873.0,0.315,0.099
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.321,0.109
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.5,2053.0,0.336,0.109
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,233.0,1.0,48.0,1.0,1873.0,0.315,0.111
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.336,0.111
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.336,0.111
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.321,0.115
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,12.0,413.0,0.365,0.116
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1873.0,0.321,0.117
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.315,0.122
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.336,0.13
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.321,0.135
Al2O3,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,2.0,1273.0,0.315,0.143
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,,873.0,0.36,0.184
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,12.0,413.0,0.357,0.187
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,12.0,413.0,0.365,0.212
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,3.0,1173.0,0.357,0.213
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,,873.0,0.36,0.242
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,12.0,413.0,0.36,0.253
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,12.0,413.0,0.357,0.259
YSZ,ZrO2/Al,,water,,,Metal/Ceramic,Teflon,Dolapix CE 64,,PEG,,,1.0,48.0,4.0,1773.0,0.357,0.327
ZrB2,ZrB2-SiC,SiC,camphene,,,Ceramic,,Duramax,0.01,,,233.0,0.0,0.0,1.0,873.0,0.38,0.39
HAP,Bioglass,TCP,water,,,Ceramic,,Dolapix CE 64,0.06,,,77.0,0.0,24.0,4.0,1373.0,0.0734,0.75
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
LSM,LSM/YSZ,YSZ,water,,,Ceramic,acrylic,Darvan CN,0.02,PEG,0.01,,5.0,12.0,1.0,873.0,0.23,0.596
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,10.0,,,,0.27,0.91
LSM,LSM/YSZ,YSZ,water,,,Ceramic,acrylic,Darvan CN,0.024,PEG,0.01,,5.0,12.0,1.0,873.0,0.23,0.596
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
LSM,LSM/YSZ,YSZ,water,,,Ceramic,acrylic,Darvan CN,0.016,PEG,0.01,,5.0,12.0,1.0,873.0,0.23,0.596
Al2O3,Al2O3/Chitosan/Gelatin,chitosan,acetic acid,,,Ceramic,PTFE,,,,,,1.0,,,,0.27,0.91
LSM,LSM/YSZ,YSZ,water,,,Ceramic,acrylic,Darvan CN,0.02,PEG,0.01,,3.0,12.0,1.0,873.0,0.23,0.596
LSM,LSM/YSZ,YSZ,water,,,Ceramic,acrylic,Darvan CN,0.02,PEG,0.01,,1.0,12.0,1.0,873.0,0.23,0.596
NiTiNbO,BADCy/NiTiNbO4,,water,,,Metal/Ceramic,,polyacrylic acid,0.001,PVA,0.01,203.0,0.0,96.0,0.5,873.0,0.35,0.5621
NiTiNbO,BADCy/NiTiNbO4,,water,,,Metal/Ceramic,,polyacrylic acid,0.001,PVA,0.01,203.0,0.0,96.0,0.5,873.0,0.3,0.6236
